w, grad11, grad21, grad12, grad22,P11, P21, P12, P22, c11, c12, c13, c14, c21, c22, c23, c24, c31, c32, c33, c34, c41, c42, c43, c44
0.447422,0.00510609,0.0695453,-0.0665752,-0.00211682,0.00552565,0.000762745,0.000265424,0.00176483,0.73082,0.0394262,-0.0251017,0.219507,0.0394262,0.161097,0.152266,0.0256537,-0.0251017,0.152266,0.159487,-0.0389759,0.219507,0.0256537,-0.0389759,0.738217
0.331144,0.00431628,0.0734761,-0.0690459,-0.00239781,0.00625935,0.00135474,0.000746208,0.00226307,0.897692,0.0475988,-0.0384832,0.312704,0.0475988,0.235788,0.224934,0.0384445,-0.0384832,0.224934,0.234858,-0.0477816,0.312704,0.0384444,-0.0477817,0.905991
0.214866,0.00352646,0.077407,-0.0715801,-0.00666018,0.00538444,0.00201476,0.00173143,-0.0016042,1.12315,0.0588713,-0.0582229,0.4469,0.0588713,0.323733,0.313025,0.0557825,-0.0582229,0.313025,0.323645,-0.0622745,0.4469,0.0557825,-0.0622745,1.13879
0.0985881,0.00342328,0.0703538,-0.0632911,-0.00124298,0.00785351,0.00302214,0.0022063,0.00436729,1.28679,0.0581131,-0.0637412,0.544555,0.0581131,0.376752,0.362884,0.0579274,-0.0637412,0.362884,0.377527,-0.0644502,0.544555,0.0579274,-0.0644502,1.29525
0.88231,0.00402884,0.0714183,-0.0627907,-0.00221131,0.000915591,7.61578e-05,9.43263e-06,2.64832e-05,0.138729,0.00978434,-0.000568165,0.00890369,0.00978437,0.00295319,0.00130286,0.000811785,-0.000568133,0.00130286,0.00192382,-0.0086663,0.0089037,0.000811774,-0.00866631,0.140417
0.766032,0.00463439,0.0724827,-0.059436,-0.0049311,0.00171768,0.000215954,0.000127832,-0.000584638,0.247845,0.0174803,-0.0018589,0.0279715,0.0174803,0.0103727,0.00730551,0.00281275,-0.0018589,0.00730551,0.00778419,-0.0143973,0.0279715,0.00281276,-0.0143972,0.252321
0.649754,0.0126014,0.00755218,-0.00146609,-0.00086296,0.00507847,0.000233856,0.000197787,0.000568502,0.402951,0.00295931,8.10408e-05,0.0725226,0.00295929,0.0373427,0.0327394,0.00100709,8.10117e-05,0.0327394,0.0337497,-0.00032847,0.0725226,0.00100714,-0.000328424,0.410989
0.533476,0.0135345,0.0146199,-0.00650996,-0.00328538,0.00747805,0.00081094,0.000714528,6.24334e-05,0.577283,0.00712254,-0.00135534,0.144532,0.00712249,0.095361,0.0893406,0.00350472,-0.0013554,0.0893406,0.0909516,-0.00313347,0.144532,0.00350476,-0.00313343,0.591066
0.417198,0.0144676,0.0216876,-0.0115626,-0.00486637,0.0103468,0.00194938,0.00176306,-0.00011255,0.779491,0.0114524,-0.00626095,0.250149,0.0114524,0.184972,0.177828,0.00780679,-0.00626088,0.177828,0.181406,-0.00855878,0.250149,0.00780681,-0.00855876,0.79988
0.300921,0.00782895,0.00528451,-0.00129971,-0.000510585,0.00737281,0.00102971,0.000996383,0.00225536,0.957301,0.0022627,-0.00220355,0.349042,0.0022627,0.256708,0.251459,0.00171938,-0.00220356,0.251459,0.255828,-0.00236709,0.349042,0.00171944,-0.00236703,0.967771
0.184643,0.00862366,0.0129874,-0.00593912,-0.00198827,0.00928856,0.00241028,0.00230402,0.00184934,1.17142,0.00590047,-0.00971626,0.478992,0.00590044,0.337188,0.331357,0.0055369,-0.00971628,0.331357,0.336919,-0.0100175,0.478992,0.00553687,-0.0100176,1.18829
0.0683647,0.00941838,0.0206904,-0.0108465,-0.00303694,0.0109039,0.0038049,0.00360992,0.00149067,1.30647,0.0102019,-0.019085,0.562249,0.0102019,0.379812,0.373296,0.0102756,-0.019085,0.373296,0.380062,-0.0193511,0.562249,0.0102756,-0.0193511,1.32962
0.852087,0.00359055,0.00416778,-0.00113332,-0.000158209,0.000633471,1.14047e-05,8.77687e-06,2.27819e-05,0.175088,0.000880468,0.000146861,0.0134086,0.000880471,0.00336637,0.00274026,0.000232784,0.000146864,0.00274026,0.0027715,-3.12982e-05,0.0134086,0.000232821,-3.12612e-05,0.176688
0.735809,0.00398769,0.0120935,-0.00536828,-0.000691166,0.0011503,9.00361e-05,7.67742e-05,-4.41927e-05,0.288535,0.00349416,-9.08818e-05,0.0371744,0.00349419,0.0125621,0.0114236,0.000754254,-9.08533e-05,0.0114236,0.0114411,-0.00133038,0.0371744,0.000754237,-0.0013304,0.290673
0.619531,0.00438483,0.0200193,-0.0101304,-0.00120751,0.00196558,0.00046183,0.000426142,-0.000110777,0.450276,0.00848594,-0.000924934,0.0883071,0.0084859,0.0451305,0.0432147,0.00301935,-0.000924982,0.0432147,0.0434026,-0.00376705,0.0883071,0.00301938,-0.00376701,0.454198
0.503253,0.0149801,0.0248462,-0.0147193,-0.00545044,0.00872504,0.00126381,0.00108397,-0.000822521,0.623662,0.0124511,-0.00408415,0.167642,0.0124512,0.115792,0.108988,0.0067199,-0.00408408,0.108988,0.11062,-0.00791724,0.167642,0.00672005,-0.00791709,0.641709
0.386975,0.0144112,0.0293841,-0.02011,-0.00600536,0.0108303,0.00207353,0.00181065,-0.000726374,0.834607,0.0164149,-0.0115323,0.281634,0.0164149,0.209703,0.202382,0.0122447,-0.0115323,0.202382,0.206453,-0.0150002,0.281634,0.0122447,-0.0150002,0.857536
0.270697,0.0138424,0.0339221,-0.0248828,-0.00591832,0.0124016,0.00270658,0.0023418,-0.0001843,1.00451,0.0205141,-0.0201906,0.381812,0.0205141,0.281007,0.272965,0.0181129,-0.0201905,0.272965,0.279464,-0.0227182,0.381812,0.0181128,-0.0227182,1.03098
0.154419,0.00949501,0.0241186,-0.0138724,-0.00344481,0.0101686,0.00368205,0.00347176,0.000862211,1.21423,0.0129361,-0.019633,0.506104,0.0129361,0.351923,0.345801,0.0125846,-0.019633,0.345801,0.351912,-0.0201885,0.506104,0.0125846,-0.0201885,1.23589
0.0381413,0.00939909,0.0291516,-0.0189789,-0.00385,0.0108301,0.00401133,0.00373371,0.000736957,1.31983,0.017859,-0.0273694,0.570476,0.017859,0.383898,0.377265,0.0180832,-0.0273694,0.377265,0.384352,-0.0277419,0.570476,0.0180832,-0.0277419,1.34487
0.821863,0.00930317,0.0341846,-0.0237575,-0.00390705,0.00202543,0.000114544,6.02437e-05,-0.000574004,0.21071,0.00707921,-0.000429744,0.0203994,0.00707922,0.00679709,0.00458722,0.00101752,-0.000429728,0.00458722,0.00420317,-0.00486554,0.0203994,0.00101753,-0.00486554,0.215345
0.705585,0.00443931,0.0236877,-0.0130255,-0.00143918,0.0014837,0.000211343,0.00018022,-0.00021689,0.327105,0.00760491,-0.000519112,0.0475994,0.00760492,0.0183322,0.0167502,0.0018332,-0.000519097,0.0167502,0.0166934,-0.00377356,0.0475994,0.00183319,-0.00377357,0.330263
0.589308,0.00452613,0.0289219,-0.0178477,-0.00169464,0.00227466,0.000678176,0.000620537,-0.00022568,0.493277,0.0129775,-0.00243541,0.105288,0.0129775,0.05855,0.0561696,0.00508577,-0.00243544,0.0561696,0.0564977,-0.00746027,0.105288,0.00508565,-0.00746039,0.498154
0.47303,0.00461296,0.0341561,-0.0226322,-0.00189579,0.00320271,0.00158834,0.00149091,-7.96691e-05,0.683446,0.0184111,-0.00766492,0.194006,0.0184112,0.133858,0.130649,0.0107217,-0.00766482,0.130649,0.131978,-0.0129903,0.194006,0.0107218,-0.0129901,0.690148
0.356752,0.0134035,0.0365279,-0.0274495,-0.00571819,0.0109169,0.00229973,0.0019533,-0.000376959,0.891638,0.0214312,-0.0172774,0.31428,0.0214312,0.234406,0.226674,0.0171507,-0.0172774,0.226674,0.231876,-0.0212768,0.31428,0.0171508,-0.0212767,0.914496
0.240474,0.0126969,0.0405618,-0.0316959,-0.00548465,0.012298,0.00288967,0.00243113,0.000307172,1.06058,0.0260827,-0.0270174,0.414997,0.0260827,0.30232,0.293652,0.0239983,-0.0270174,0.293652,0.301374,-0.0295592,0.414997,0.0239983,-0.0295592,1.08645
0.124196,0.0119903,0.0445957,-0.0356319,-0.00517795,0.0137705,0.00353105,0.00293205,0.00119015,1.24501,0.0320322,-0.0385632,0.527306,0.0320322,0.365025,0.3549,0.0320196,-0.0385632,0.3549,0.36537,-0.0396758,0.527306,0.0320196,-0.0396759,1.27488
0.00791794,0.00898544,0.0366829,-0.0263898,-0.00382685,0.0107174,0.00411226,0.00374569,0.000936289,1.32385,0.0248815,-0.0345863,0.572513,0.0248815,0.385275,0.377887,0.0252015,-0.0345863,0.377887,0.385889,-0.0350311,0.572513,0.0252015,-0.0350311,1.34817
0.79164,0.00858749,0.040771,-0.0306708,-0.0036962,0.00225983,0.000163264,8.95952e-05,-0.0005456,0.247843,0.00982881,-0.000891133,0.0280246,0.0098288,0.0100449,0.00744836,0.00163713,-0.000891146,0.00744836,0.00725625,-0.00736529,0.0280246,0.00163714,-0.00736529,0.252918
0.675362,0.00818953,0.044859,-0.0346451,-0.0035304,0.00318953,0.0003724,0.000251506,-0.000526706,0.363965,0.0153487,-0.00254294,0.0592782,0.0153487,0.027369,0.0236596,0.00402627,-0.0025429,0.0236596,0.0239324,-0.0117424,0.0592782,0.00402631,-0.0117423,0.370893
0.559084,0.00453471,0.0367541,-0.0253302,-0.00193551,0.00258957,0.000895401,0.000810939,-0.000200768,0.537738,0.0173842,-0.00455966,0.124164,0.0173841,0.0743485,0.0714044,0.00754815,-0.00455975,0.0714044,0.0721281,-0.0115772,0.124164,0.00754817,-0.0115771,0.543337
0.442806,0.00444163,0.0408582,-0.0296457,-0.00190775,0.00350624,0.00183252,0.00169654,0.000138182,0.735581,0.0227835,-0.0119271,0.221513,0.0227836,0.157686,0.153814,0.0144948,-0.0119271,0.153814,0.155961,-0.0182377,0.221513,0.0144949,-0.0182376,0.742605
0.326528,0.00434854,0.0449624,-0.0336583,-0.00188285,0.00457406,0.00299032,0.00277962,0.000691574,0.960535,0.0276384,-0.0242427,0.349329,0.0276384,0.256733,0.251733,0.0229902,-0.0242427,0.251733,0.256036,-0.0280616,0.349329,0.0229901,-0.0280617,0.968939
0.21025,0.011581,0.0467696,-0.0377842,-0.00498853,0.012202,0.00314161,0.0025854,0.000921236,1.11416,0.0316225,-0.0340298,0.446789,0.0316225,0.321773,0.312243,0.0299865,-0.0340298,0.312243,0.321349,-0.0363706,0.446789,0.0299865,-0.0363706,1.13914
0.0939725,0.0108979,0.0501189,-0.041269,-0.00468693,0.0133919,0.00361636,0.00292491,0.0017781,1.27691,0.0377222,-0.0449838,0.545816,0.0377222,0.374709,0.363647,0.0379847,-0.0449838,0.363647,0.375298,-0.0459535,0.545816,0.0379847,-0.0459535,1.305
0.877695,0.0102148,0.0534681,-0.0444809,-0.00437823,0.00159077,9.53145e-05,2.79369e-05,-0.000372785,0.137908,0.00722393,-0.000378494,0.00890577,0.00722395,0.00329455,0.00132931,0.000634424,-0.000378479,0.00132931,0.00127128,-0.00617913,0.00890578,0.000634423,-0.00617913,0.141385
0.761417,0.00794557,0.0470082,-0.0368181,-0.00342365,0.00249913,0.000227569,0.00012913,-0.000456026,0.285685,0.0129241,-0.00154204,0.0369821,0.0129241,0.0144594,0.0114149,0.00250499,-0.00154205,0.0114149,0.0115336,-0.0100957,0.0369821,0.00250498,-0.0100958,0.291124
0.645139,0.00754185,0.0503633,-0.0403248,-0.00324232,0.00340024,0.000479136,0.00032626,-0.000339748,0.404637,0.0188188,-0.00388272,0.072689,0.0188188,0.036536,0.0323422,0.00561784,-0.0038827,0.0323422,0.0331538,-0.0149789,0.072689,0.00561778,-0.0149789,0.411745
0.528861,0.00713813,0.0537184,-0.0435456,-0.00305637,0.00466708,0.00110867,0.00086646,4.74225e-05,0.580526,0.0262255,-0.00998746,0.144523,0.0262254,0.0944291,0.0887473,0.0126637,-0.00998753,0.0887473,0.0911852,-0.0216217,0.144523,0.0126638,-0.0216216,0.589722
0.412583,0.00428177,0.0471277,-0.035852,-0.00185877,0.00387824,0.00214522,0.00195864,0.00046389,0.789483,0.0271546,-0.0168196,0.250971,0.0271547,0.182664,0.177947,0.0187508,-0.0168196,0.177947,0.181147,-0.0235641,0.250971,0.0187508,-0.023564,0.796752
0.296305,0.00417036,0.0504862,-0.0393806,-0.0017977,0.00500604,0.00322812,0.00294875,0.00115272,1.01723,0.0323196,-0.0308074,0.382881,0.0323195,0.280225,0.274136,0.0282509,-0.0308074,0.274136,0.279844,-0.0343658,0.382881,0.0282509,-0.0343658,1.02573
0.180027,0.00405895,0.0538447,-0.0426104,-0.0017345,0.00588654,0.00395198,0.0035806,0.00179949,1.17595,0.0373201,-0.0423479,0.47827,0.0373201,0.338492,0.33102,0.0357704,-0.0423479,0.33102,0.338906,-0.0440045,0.47827,0.0357703,-0.0440046,1.18541
0.0637491,0.00981651,0.0552025,-0.0462216,-0.00419657,0.0129275,0.00376328,0.00299021,0.00235654,1.30062,0.0428453,-0.0508289,0.559208,0.0428453,0.381712,0.369716,0.0433073,-0.0508289,0.369716,0.382501,-0.0516594,0.559208,0.0433073,-0.0516594,1.32655
0.847471,0.00912819,0.0578073,-0.0489991,-0.0038803,0.001854,0.000127508,3.73956e-05,-0.000321495,0.173683,0.00979764,-0.000713818,0.0139896,0.00979761,0.00501226,0.00259599,0.00106373,-0.000713846,0.00259599,0.00276743,-0.00850703,0.0139896,0.00106375,-0.00850701,0.177584
0.731193,0.00843986,0.0604122,-0.051515,-0.00355583,0.00323338,0.000331856,0.000152109,-0.000237735,0.323272,0.0184232,-0.0030618,0.0472087,0.0184232,0.021017,0.0166974,0.00408399,-0.00306179,0.0166974,0.0176692,-0.0159275,0.0472087,0.00408397,-0.0159275,0.329716
0.614915,0.00690697,0.0554544,-0.045288,-0.00294609,0.0036069,0.000615852,0.000425993,-0.000102694,0.446453,0.0224219,-0.00555558,0.0877516,0.0224219,0.0477706,0.0430332,0.00759968,-0.0055556,0.0430332,0.0444932,-0.0182393,0.0877516,0.00759961,-0.0182393,0.453666
0.498637,0.00648949,0.0580689,-0.0480588,-0.00274887,0.00484926,0.00131359,0.00102333,0.000416246,0.628812,0.0297865,-0.0133076,0.167502,0.0297865,0.114623,0.10832,0.0159481,-0.0133076,0.10832,0.11174,-0.0254207,0.167502,0.0159482,-0.0254206,0.637812
0.382359,0.00607201,0.0606834,-0.0505494,-0.0025405,0.00621867,0.00232808,0.00190583,0.00126332,0.841152,0.0363384,-0.0264343,0.281114,0.0363385,0.209658,0.20164,0.0272884,-0.0264343,0.20164,0.208012,-0.034645,0.281114,0.0272884,-0.0346449,0.851569
0.266082,0.00399501,0.0555858,-0.0443545,-0.00169561,0.00520239,0.00329298,0.00295442,0.00152288,1.01659,0.035985,-0.0341051,0.382392,0.035985,0.280658,0.273643,0.0315136,-0.0341052,0.273643,0.28032,-0.0380881,0.382392,0.0315135,-0.0380881,1.02477
0.149804,0.00386681,0.0582129,-0.0471184,-0.00161744,0.00631028,0.00410696,0.00365071,0.00234929,1.22012,0.0420112,-0.0486105,0.504806,0.0420112,0.353574,0.344812,0.0409976,-0.0486105,0.344812,0.354248,-0.0498919,0.504806,0.0409976,-0.0498919,1.22947
0.0335257,0.00373861,0.0608401,-0.0495838,-0.00152516,0.00698535,0.00456402,0.00401491,0.00297099,1.32625,0.0468351,-0.0573971,0.568628,0.0468351,0.38588,0.375727,0.0470542,-0.0573971,0.375727,0.387048,-0.0577223,0.568628,0.0470542,-0.0577223,1.33621
0.817248,0.00803011,0.0616916,-0.0528582,-0.00335091,0.00206301,0.000163953,4.94005e-05,-0.000212557,0.21013,0.012589,-0.00118625,0.0203011,0.012589,0.00740611,0.00455353,0.00166493,-0.00118622,0.00455353,0.00504869,-0.0109865,0.0203011,0.00166493,-0.0109865,0.214276
0.70097,0.00727032,0.0635782,-0.0549664,-0.00297681,0.00330253,0.000398274,0.000190493,2.31803e-05,0.363153,0.021505,-0.00428648,0.0590311,0.021505,0.028244,0.0235475,0.00550177,-0.00428645,0.0235475,0.0251206,-0.0187602,0.0590311,0.00550176,-0.0187602,0.369364
0.584692,0.00651054,0.0654648,-0.0568258,-0.0026033,0.0041287,0.000722354,0.000432432,0.000448134,0.488825,0.0282131,-0.00883627,0.104383,0.0282131,0.061849,0.0558099,0.0107629,-0.00883629,0.0558099,0.0587559,-0.0246876,0.104383,0.0107629,-0.0246876,0.496088
0.468414,0.00582017,0.061996,-0.0518704,-0.00241022,0.00500879,0.00156685,0.00122487,0.000839209,0.679143,0.0332751,-0.0171036,0.192669,0.0332752,0.136749,0.129768,0.0196245,-0.0171035,0.129768,0.13426,-0.0291778,0.192669,0.0196246,-0.0291777,0.687804
0.352136,0.00533067,0.0638904,-0.0539118,-0.0021677,0.00629137,0.00256412,0.0020836,0.00179445,0.898376,0.039738,-0.0318611,0.31363,0.0397381,0.234704,0.225902,0.031777,-0.0318611,0.225902,0.233556,-0.0392126,0.31363,0.031777,-0.0392126,0.908011
0.235858,0.00484117,0.0657847,-0.0556614,-0.00190909,0.00717323,0.00333095,0.00273112,0.00268208,1.06871,0.0451085,-0.0447854,0.414158,0.0451086,0.303359,0.292951,0.0412466,-0.0447854,0.292951,0.303285,-0.0486669,0.414158,0.0412466,-0.0486669,1.07874
0.11958,0.00365554,0.0621605,-0.0508826,-0.00146953,0.00668982,0.00434694,0.00380429,0.00291432,1.25816,0.0462283,-0.0543882,0.527584,0.0462283,0.366024,0.355998,0.045675,-0.0543882,0.355998,0.366948,-0.0553179,0.527584,0.045675,-0.055318,1.26722
0.00330235,0.00347932,0.0640793,-0.0528572,-0.00135859,0.00710738,0.00459389,0.00397953,0.00341133,1.32995,0.0500358,-0.0606589,0.570555,0.0500358,0.387264,0.376151,0.0502782,-0.0606589,0.376151,0.388508,-0.0609528,0.570555,0.0502782,-0.0609528,1.33913
0.787024,0.0033031,0.0659981,-0.054497,-0.00121488,0.0013737,0.000174214,7.17712e-05,0.000228335,0.248692,0.0160087,-0.00170267,0.0279507,0.0160087,0.00989259,0.0073646,0.00256225,-0.00170268,0.0073646,0.00845103,-0.0130443,0.0279507,0.00256225,-0.0130442,0.251073
0.670747,0.00602813,0.0663063,-0.0578147,-0.00231086,0.00328628,0.000475429,0.000240429,0.000354931,0.404221,0.0246035,-0.00577541,0.0724205,0.0246035,0.0372301,0.032194,0.00721973,-0.00577538,0.032194,0.0344505,-0.0215288,0.0724205,0.00721972,-0.0215288,0.409931
0.554469,0.0050842,0.0677308,-0.0592677,-0.00185473,0.00391734,0.000837206,0.00052379,0.000899636,0.534242,0.0312148,-0.0112952,0.123176,0.0312147,0.0772183,0.0709174,0.0133908,-0.0112953,0.0709174,0.0747104,-0.0274883,0.123176,0.0133908,-0.0274883,0.540424
0.438191,0.00414027,0.0691553,-0.0603393,-0.00167081,0.00475121,0.00162376,0.00120503,0.00163887,0.732025,0.0389258,-0.0232156,0.219824,0.0389259,0.16054,0.152501,0.0251131,-0.0232155,0.152501,0.158804,-0.035825,0.219824,0.0251131,-0.0358249,0.738743
0.321913,0.00448429,0.0667615,-0.0565534,-0.00173172,0.00623411,0.00288017,0.00234784,0.0023537,0.956331,0.0430225,-0.0374405,0.347019,0.0430226,0.259043,0.249479,0.0362612,-0.0374405,0.249479,0.258372,-0.0437331,0.347019,0.0362612,-0.0437332,0.964857
0.205635,0.00393779,0.0679732,-0.0577906,-0.00149026,0.00690234,0.00355696,0.00292263,0.00317553,1.12295,0.0482752,-0.0501636,0.446099,0.0482752,0.322865,0.311794,0.0453841,-0.0501636,0.311794,0.32316,-0.0531503,0.446099,0.0453841,-0.0531503,1.13147
0.0893569,0.00339128,0.0691848,-0.0586145,-0.00140229,0.00736436,0.00427045,0.0035589,0.00377921,1.28788,0.0540187,-0.0626763,0.545241,0.0540187,0.376231,0.36376,0.0538266,-0.0626763,0.36376,0.377353,-0.0633607,0.545241,0.0538266,-0.0633607,1.2966
0.873079,0.00314042,0.0669427,-0.0552921,-0.00115258,0.000755144,6.56667e-05,9.65341e-06,0.000102716,0.139073,0.00924692,-0.000461975,0.00891879,0.00924694,0.00271699,0.00130914,0.000797051,-0.000461956,0.00130913,0.00186843,-0.00757904,0.00891879,0.000797053,-0.00757904,0.140403
0.756801,0.00302314,0.0680602,-0.0563135,-0.00112579,0.00154841,0.000236726,0.00011297,0.000341183,0.286626,0.0188558,-0.00243868,0.0368938,0.0188558,0.0142851,0.0113084,0.00357021,-0.00243866,0.0113084,0.0127286,-0.0153471,0.0368938,0.00357011,-0.0153472,0.28922
0.640523,0.00290586,0.0691777,-0.0568897,-0.00113378,0.00239683,0.000685587,0.000481244,0.000721985,0.447807,0.0282328,-0.00696941,0.0876041,0.0282328,0.0475294,0.0428255,0.00950839,-0.00696942,0.0428255,0.0454987,-0.0227261,0.0876041,0.00950833,-0.0227262,0.451664
0.524245,0.00331323,0.070247,-0.0604235,-0.00160204,0.00335735,0.00108131,0.000788268,0.00102689,0.581829,0.0344966,-0.0139112,0.14414,0.0344966,0.0946154,0.0882903,0.0165415,-0.0139113,0.0882903,0.092538,-0.0298336,0.14414,0.0165415,-0.0298336,0.586998
0.407967,0.00423545,0.0702365,-0.0611398,-0.00270035,0.00497944,0.00188511,0.00147883,0.00112074,0.786144,0.0411445,-0.0273388,0.249473,0.0411446,0.184993,0.176623,0.0288046,-0.0273387,0.176623,0.183276,-0.0387477,0.249473,0.0288046,-0.0387477,0.794389
0.291689,0.00515768,0.0702261,-0.0637957,-0.00585357,0.00618063,0.00199276,0.00163533,-0.000889733,1.01284,0.0487754,-0.0447136,0.381586,0.0487754,0.282103,0.272782,0.0433799,-0.0447137,0.272782,0.281321,-0.0507068,0.381586,0.0433799,-0.0507069,1.02799
0.175411,0.003309,0.069975,-0.0588437,-0.00151791,0.00661174,0.00404469,0.0034121,0.00320331,1.17346,0.0507644,-0.0552361,0.476119,0.0507644,0.340054,0.328646,0.0487425,-0.0552361,0.328646,0.340699,-0.0574313,0.476119,0.0487425,-0.0574313,1.18143
0.0591335,0.00315393,0.0686381,-0.0592131,-0.00228998,0.00669584,0.00385313,0.00326088,0.00257188,1.3118,0.0554347,-0.0638598,0.559613,0.0554347,0.382969,0.371237,0.0555609,-0.0638598,0.371237,0.384053,-0.0643599,0.559613,0.0555609,-0.0643599,1.32195
0.842856,0.00299886,0.0673013,-0.0597975,-0.00365986,0.000898646,7.85829e-05,3.37335e-05,-0.000255387,0.175056,0.0116019,-0.000909086,0.0140402,0.0116019,0.00425503,0.00252546,0.00120858,-0.000909104,0.00252546,0.00297188,-0.010402,0.0140402,0.0012086,-0.010402,0.177224
0.726578,0.00278932,0.0693006,-0.0572639,-0.00143378,0.00169678,0.000314788,0.000179487,0.000329154,0.325454,0.0215679,-0.00332266,0.0472661,0.0215679,0.019963,0.0165777,0.00477785,-0.00332265,0.0165777,0.0182116,-0.0174967,0.0472661,0.00477783,-0.0174968,0.328443
0.6103,0.00328161,0.0680946,-0.0572864,-0.00187961,0.00247223,0.000620672,0.0004313,0.00041675,0.447726,0.0277231,-0.00708788,0.0876579,0.0277231,0.0474652,0.0428085,0.00930614,-0.00708789,0.0428085,0.0452517,-0.0230093,0.0876579,0.00930609,-0.0230093,0.452158
0.494022,0.0037739,0.0668885,-0.0557993,-0.00146615,0.00374934,0.00142138,0.00111386,0.00114215,0.630152,0.0345319,-0.0154239,0.167294,0.0345319,0.114554,0.108058,0.0184163,-0.0154239,0.108058,0.112442,-0.0293478,0.167294,0.0184163,-0.0293477,0.63597
0.377744,0.00130788,0.00393982,-0.00114752,-7.83377e-05,0.00109805,0.00057339,0.000569504,0.000308659,0.851942,0.00216193,-0.00094374,0.284098,0.00216184,0.205064,0.20424,0.00153748,-0.000943824,0.20424,0.204837,-0.00112893,0.284098,0.00153751,-0.00112889,0.853597
0.261466,0.00139733,0.0118915,-0.00539152,-0.000294649,0.00144428,0.00195115,0.00193556,0.000317715,1.08171,0.00581561,-0.00735113,0.419305,0.00581562,0.299446,0.298412,0.00504167,-0.00735112,0.298412,0.299364,-0.00772066,0.419305,0.00504167,-0.00772066,1.08418
0.145188,0.00148678,0.0198432,-0.0101012,-0.000429016,0.00179388,0.00343251,0.00339938,0.000405255,1.23056,0.00983532,-0.0162848,0.509041,0.00983531,0.351292,0.34988,0.00941774,-0.0162848,0.34988,0.351447,-0.016539,0.509041,0.00941773,-0.016539,1.23384
0.0289101,-0.00291109,0.00420592,-0.00127626,0.000241018,-0.00377335,0.00112036,0.00113441,-0.00134587,1.34918,0.00123818,-0.0040538,0.576025,0.00123818,0.383538,0.386095,0.00123226,-0.0040538,0.386095,0.383555,-0.00404164,0.576025,0.00123226,-0.00404164,1.34311
0.812632,-0.00319502,0.0120653,-0.00584358,0.000897242,-0.000652667,1.98329e-05,2.6835e-05,0.000132502,0.216459,0.0030401,0.000321355,0.0211102,0.00304013,0.00374686,0.00434066,0.000776733,0.000321377,0.00434066,0.00445405,-0.000757935,0.0211102,0.000776724,-0.000757945,0.21448
